Video;Metaverse name;Editor;Frame (from);Frame (to, optional);Action;Relevant Objects;Description
12_Video_7.mp4;Unreal;12;02:44:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;02:44:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;02:46:00;;A7;avatar;teleporting in back alley
12_Video_7.mp4;Unreal;12;02:48:00;;A7;avatar, mattrass;teleporting in back alley onto mattress
12_Video_7.mp4;Unreal;12;02:48:00;03:11:00;A5;avatar, Russel;conversation between avatar and russel via headset 
12_Video_7.mp4;Unreal;12;02:51:00;02:53:00;A1;avatar, mattrass;walking on mattress
12_Video_7.mp4;Unreal;12;02:58:00;;A7;avatar;teleporting in back alley from mattress back to the ground
12_Video_7.mp4;Unreal;12;03:02:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:02:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:03:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:03:00;03:04:00;A8;avatar;manual turning right 45 degrees
12_Video_7.mp4;Unreal;12;03:06:00;;A7;avatar;teleporting in back alley
12_Video_7.mp4;Unreal;12;03:07:00;03:10:00;A8;avatar;manual turning left 45 degrees
12_Video_7.mp4;Unreal;12;03:10:00;;A7;avatar;teleporting in back alley
12_Video_7.mp4;Unreal;12;03:10:00;03:12:00;A8;avatar;manual turning right 90 degrees
12_Video_7.mp4;Unreal;12;03:13:00;;A7;avatar;teleporting in back alley without actual movement
12_Video_7.mp4;Unreal;12;03:14:00;03:16:00;A8;avatar;manual turning left 135 degrees
12_Video_7.mp4;Unreal;12;03:17:00;;A7;avatar;teleporting in back alley
12_Video_7.mp4;Unreal;12;03:17:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:18:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:18:00;;A8;avatar;quickturn right 45 degrees
12_Video_7.mp4;Unreal;12;03:24:00;;A7;avatar, mattrass;teleporting in back alley onto mattress
12_Video_7.mp4;Unreal;12;03:27:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:27:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:28:00;  ;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:28:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:33:00;;A7;avatar, mattrass, wall;teleporting in back alley from matress onto wall
12_Video_7.mp4;Unreal;12;03:37:00;;A7;avatar, wall ;teleporting in back alley from wall into backyard
12_Video_7.mp4;Unreal;12;03:39:00;;A7;avatar, gutter;teleporting in backyard towards gutter
12_Video_7.mp4;Unreal;12;03:39:00;03:40:00;A8;avatar, gutter;manual turning left 45 degrees towards gutter
12_Video_7.mp4;Unreal;12;03:41:00;03:43:00;A4;avatar, soldiers;waving towards soldiers with right hand
12_Video_7.mp4;Unreal;12;03:43:00;03:46:00;A8;avatar;manual turning 180 degrees
12_Video_7.mp4;Unreal;12;03:49:00;;A7;avatar;teleporting in backyard  
12_Video_7.mp4;Unreal;12;03:51:00;;A7;avatar;teleporting in backyard  
12_Video_7.mp4;Unreal;12;03:55:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:56:00;;A8;avatar;quickturn left 45 degrees
12_Video_7.mp4;Unreal;12;03:57:00;;A7;avatar;teleporting from backyard into garage
12_Video_7.mp4;Unreal;12;03:57:00;;A3;avatar;entering garage
12_Video_7.mp4;Unreal;12;04:01:00;;A7;avatar;teleporting in garage
12_Video_7.mp4;Unreal;12;04:03:00;04:07:00;A6;avatar, pliers;grabbing and dropping pliers
12_Video_7.mp4;Unreal;12;04:08:00;;A7;avatar;teleporting in garage
12_Video_7.mp4;Unreal;12;04:09:00;04:13:00;A6;avatar, rabbit hutch;trying to interact with rabbit hutch
12_Video_7.mp4;Unreal;12;04:13:00;04:16:00;A8;avatar;manual turning 180 degrees
12_Video_7.mp4;Unreal;12;04:17:00;;A7;avatar;teleporting in garage
12_Video_7.mp4;Unreal;12;04:17:00;04:22:00;A1;avatar;walking in garage
12_Video_7.mp4;Unreal;12;04:18:00;04:22:00;A6;avatar, car door handle;grabbing door handle, closing car door
12_Video_7.mp4;Unreal;12;04:24:00;;A8;avatar;manual turning right 45 degrees
12_Video_7.mp4;Unreal;12;04:24:00;04:28:00;A1;avatar;walking backwards in garage
12_Video_7.mp4;Unreal;12;04:29:00;;A7;avatar;teleporting in garage
12_Video_7.mp4;Unreal;12;04:29:00;04:30:00;A8 ;avatar, car door  ;manual turning left 45 degrees towards car door
12_Video_7.mp4;Unreal;12;04:30:00;04:32:00;A6;avatar, car door handle;grabbing door handle, opening car door
12_Video_7.mp4;Unreal;12;04:31:00;04:34:00;A1;avatar, car;walking in garage towards open car door
12_Video_7.mp4;Unreal;12;04:35:00;04:35:00;A2;avatar, car;yellow fade out while head colliding with car
12_Video_7.mp4;Unreal;12;04:37:00;04:38:00;A2;avatar, car;yellow fade out while head colliding with car
12_Video_7.mp4;Unreal;12;04:39:00;04:40:00;A1;avatar;walking backwards in garage
12_Video_7.mp4;Unreal;12;04:39:00;04:40:00;A8;avatar;manual turning 180 degrees
12_Video_7.mp4;Unreal;12;04:42:00;;A7;avatar;teleporting in garage
12_Video_8.mp4;Unreal;12;00:01:00;;A7;avatar;teleporting in garage
12_Video_8.mp4;Unreal;12;00:02:00;00:03:00;A1;avatar, curtain;trying to interact with curtain
12_Video_8.mp4;Unreal;12;00:03:00;00:04:00;A8;avatar;manual turning right 90 degrees
12_Video_8.mp4;Unreal;12;00:06:00;;A7;avatar;teleporting in garage
12_Video_8.mp4;Unreal;12;00:09:00;;A7;avatar;teleporting out of garage and into playgound
12_Video_8.mp4;Unreal;12;00:09:00;00:11:00;A8;avatar, door;manual turning left 135 degrees around door
12_Video_8.mp4;Unreal;12;00:11:00;00:12:00;A6;avatar, door handle;grabbing door handle, closing door
12_Video_8.mp4;Unreal;12;00:14:00;00:16:00;A6;avatar, door handle;grabbing door handle, opening door
12_Video_8.mp4;Unreal;12;00:17:00;;A7;avatar;teleporting out of playgound and into garage
12_Video_8.mp4;Unreal;12;00:17:00;;A3;avatar;entering garage
12_Video_8.mp4;Unreal;12;00:17:00;00:19:00;A8;avatar;manual turning 180 degrees
12_Video_8.mp4;Unreal;12;00:20:00;;A7;avatar;teleporting out of garage and into playgound
12_Video_8.mp4;Unreal;12;00:25:00;;A7;avatar;teleporting in playgound
12_Video_8.mp4;Unreal;12;00:26:00;;A7;avatar;teleporting in playgound
12_Video_8.mp4;Unreal;12;00:30:00;;A6;avatar, slide;grabbing slide handle bar
12_Video_8.mp4;Unreal;12;00:31:00;;A7;avatar, slide;teleported from ground to top of slide via slide ladder
12_Video_8.mp4;Unreal;12;00:38:00;00:48:00;A6;avatar, slide;trying to interact with slide
12_Video_8.mp4;Unreal;12;00:52:00;;A7;avatar, slide, seesaw;teleporting in playgound from slide to seesaw
12_Video_8.mp4;Unreal;12;00:56:00;;A7;avatar, seesaw, tic tac toe game;teleporting in playgound from seesaw to tic tac toe game
12_Video_8.mp4;Unreal;12;00:58:00;01:00:00;A1;avatar, tic tac toe game;walking around tic tac toe game
12_Video_8.mp4;Unreal;12;00:59:00;01:02:00;A6;avatar, tic tac toe game;spinning top-middle tic tac toe block
12_Video_8.mp4;Unreal;12;01:03:00;01:03:00;A6;avatar, tic tac toe game;spinning top-middle tic tac toe block
12_Video_8.mp4;Unreal;12;01:06:00;;A6;avatar, tic tac toe game;spinning middle-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:08:00;01:09:00;A6;avatar, tic tac toe game;spinning middle-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:11:00;;A6;avatar, tic tac toe game;spinning bottom-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:13:00;01:14:00;A6;avatar, tic tac toe game;spinning bottom-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:15:00;01:16:00;A6;avatar, tic tac toe game;spinning bottom-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:17:00;01:18:00;A6;avatar, tic tac toe game;spinning bottom-right tic tac toe block
12_Video_8.mp4;Unreal;12;01:20:00;;A6;avatar, tic tac toe game;spinning bottom-middle tic tac toe block
12_Video_8.mp4;Unreal;12;01:21:00;;A6;avatar, tic tac toe game;spinning bottom-middle tic tac toe block
12_Video_8.mp4;Unreal;12;01:23:00;01:25:00;A6;avatar, tic tac toe game;spinning middle-left tic tac toe block
12_Video_8.mp4;Unreal;12;01:25:00;01:27:00;A8;avatar;manual turning 180 degrees
12_Video_8.mp4;Unreal;12;01:29:00;;A7;avatar, carousel;teleported in playgound onto carousel
12_Video_8.mp4;Unreal;12;01:30:00;01:32:00;A6;avatar, carousel;grabbing bar of caousel, spinning carousel breaking immeddiately
12_Video_8.mp4;Unreal;12;01:36:00;01:37:00;A8;avatar;manual turning left 90 degrees
12_Video_8.mp4;Unreal;12;01:41:00;;A7;avatar;teleporting in playgound
12_Video_8.mp4;Unreal;12;01:41:00;01:42:00;A8;avatar;manual turning left 45 degrees
12_Video_8.mp4;Unreal;12;01:43:00;;A7;avatar;teleporting in playgound
12_Video_8.mp4;Unreal;12;01:47:00;01:49:00;A1;avatar, ladder;walking in playgound towards ladder
12_Video_8.mp4;Unreal;12;01:49:00;01:50:00;A6;avatar, ladder;grabbing ladder railing
12_Video_8.mp4;Unreal;12;01:50:00;;A7;avatar, ladder;teleporting from playgound to balcony via ladder
12_Video_8.mp4;Unreal;12;01:55:00;02:00:00;A4;avatar, walking robot;waving towards walking robot with right hand
12_Video_8.mp4;Unreal;12;02:05:00;02:15:00;A5;avatar, Russel;conversation between avatar and russel via headset 
12_Video_8.mp4;Unreal;12;02:16:00;;A7;avatar;teleporting on balcony
12_Video_8.mp4;Unreal;12;02:16:00;02:17:00;A8;avatar;manual turning right 45 degrees
12_Video_8.mp4;Unreal;12;02:18:00;;A7;avatar;teleporting on balcony
12_Video_8.mp4;Unreal;12;02:19:00;02:22:00;A6;avatar, drone part, trash bin;graabbing drone part, dropping drone part into trash bin
12_Video_8.mp4;Unreal;12;02:22:00;02:23:00;A8;avatar;manual turning left 45 degrees
12_Video_8.mp4;Unreal;12;02:24:00;;A7;avatar;teleporting on balcony
12_Video_8.mp4;Unreal;12;02:25:00;02:27:00;A6;avatar, drone part, trash bin;graabbing drone part, dropping drone part into trash bin
12_Video_8.mp4;Unreal;12;02:25:00;02:26:00;A8;avatar;manual turning right 90 degrees
12_Video_8.mp4;Unreal;12;02:27:00;02:28:00;A8;avatar;manual turning right 90 degrees
12_Video_8.mp4;Unreal;12;02:28:00;02:31:00;A1;avatar;walking on balcony
12_Video_8.mp4;Unreal;12;02:32:00;02:33:00;A8;avatar;manual turning 180 degrees
12_Video_8.mp4;Unreal;12;02:35:00;;A7;avatar;teleporting on balcony
12_Video_8.mp4;Unreal;12;02:38:00;;A7;avatar, planter;teleporting on balcony onto planter
12_Video_8.mp4;Unreal;12;02:40:00;02:42:00;A1;avatar, planter;walking on planter towards balcony railing
12_Video_8.mp4;Unreal;12;02:49:00;02:50:00;A8;avatar;manual turning left 90 degrees
12_Video_8.mp4;Unreal;12;02:52:00;;A7;avatar;teleporting from balcony onto pipe bridge
12_Video_9.mp4;Unreal;12;00:03:00;;A7;avatar;teleporting from pipe bridge onto french balcony
12_Video_9.mp4;Unreal;12;00:03:00;00:04:00;A8;avatar;manual turning right 45 degrees
12_Video_9.mp4;Unreal;12;00:06:00;;A8;avatar;quickturn right 45 degrees
12_Video_9.mp4;Unreal;12;00:07:00;;A8;avatar;quickturn right 45 degrees
12_Video_9.mp4;Unreal;12;00:08:00;;A7;avatar;teleporting from french balcony onto pipe bridge
12_Video_9.mp4;Unreal;12;00:10:00;00:12:00;A8;avatar;manual turning 180 degrees
12_Video_9.mp4;Unreal;12;00:15:00;;A7;avatar;teleporting from pipe bridge onto french balcony
12_Video_9.mp4;Unreal;12;00:15:00;00:16:00;A8;avatar;manual turning right 45 degrees
12_Video_9.mp4;Unreal;12;00:16:00;00:18:00;A1;avatar;walking on french balcony
12_Video_9.mp4;Unreal;12;00:17:00;00:18:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;00:18:00;00:23:00;A6;avatar, window shutter handle;grabbingg window shutter handle, pushing up window shutter
12_Video_9.mp4;Unreal;12;00:26:00;;A7;avatar;teleporting from french balcony into appartment
12_Video_9.mp4;Unreal;12;00:26:00;;A3;avatar;entering apartment
12_Video_9.mp4;Unreal;12;00:26:00;00:27:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;00:27:00;00:28:00;A8;avatar;manual turning 180 degrees
12_Video_9.mp4;Unreal;12;00:30:00;00:35:00;A6;avatar, telephone handset;grabbing telephone handset, dropping handset on table
12_Video_9.mp4;Unreal;12;00:35:00;00:37:00;A6;avatar, telephone base station;grabbing and dropping telephone base station
12_Video_9.mp4;Unreal;12;00:37:00;00:39:00;A8;avatar;manual turning 180 degrees
12_Video_9.mp4;Unreal;12;00:39:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;00:41:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;00:43:00;00:50:00;A6;avatar, television;trying to interact with television
12_Video_9.mp4;Unreal;12;00:50:00;00:51:00;A8;avatar;manual turning right 90 degrees
12_Video_9.mp4;Unreal;12;00:52:00;00:53:00;A8;avatar;manual turning right 90 degrees
12_Video_9.mp4;Unreal;12;00:56:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;00:58:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;01:00:00;01:03:00;A6;avatar, radio;trying to interact with radio
12_Video_9.mp4;Unreal;12;01:04:00;01:07:00;A6;avatar, book;grabbing book from shelf, dropping book onto radio
12_Video_9.mp4;Unreal;12;01:07:00;01:09:00;A8;avatar;manual turning left 135 degrees
12_Video_9.mp4;Unreal;12;01:10:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;01:10:00;01:11:00;A8;avatar;manual turning right 45 degrees
12_Video_9.mp4;Unreal;12;01:12:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;01:14:00;01:16:00;A6;avatar, coffee pot;grabbing and dropping coffee cup
12_Video_9.mp4;Unreal;12;01:16:00;01:18:00;A8;avatar;manual turning right 90 degrees
12_Video_9.mp4;Unreal;12;01:18:00;01:21:00;A8;avatar;manual turning left 225 degrees
12_Video_9.mp4;Unreal;12;01:22:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;01:23:00;;A6;avatar, light switch;toggling light switch on
12_Video_9.mp4;Unreal;12;01:26:00;;A6;avatar, light switch;toggling light switch off
12_Video_9.mp4;Unreal;12;01:26:00;;A6;avatar, light switch;toggling light switch on
12_Video_9.mp4;Unreal;12;01:26:00;01:29:00;A8;avatar;manual turning left 135 degrees
12_Video_9.mp4;Unreal;12;01:30:00;;A7;avatar;teleporting in appartment
12_Video_9.mp4;Unreal;12;01:32:00;01:34:00;A6;avatar, locker door;opening locker door
12_Video_9.mp4;Unreal;12;01:35:00;01:36:00;A6;avatar, red glowing button;pressing red glowing button inside locker
12_Video_9.mp4;Unreal;12;01:38:00;01:49:00;A5;avatar, Russel;conversation between avatar and russel
12_Video_9.mp4;Unreal;12;01:39:00;01:40:00;A4;avatar, Russel;waving at Russel with right hand
12_Video_9.mp4;Unreal;12;01:45:00;;A7;avatar;teleporting from appartment into Russels office
12_Video_9.mp4;Unreal;12;01:52:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;01:52:00;01:53:00;A8;avatar;manual turning right 90 degrees
12_Video_9.mp4;Unreal;12;01:54:00;01:57:00;A6;avatar, soda can;grabbing soda can, dropping can onto shelf
12_Video_9.mp4;Unreal;12;01:58:00;02:00:00;A6;avatar, monitor;trying to interact with monitor
12_Video_9.mp4;Unreal;12;02:02:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;02:03:00;22:05:00;A6;avatar, geiger counter;grabbing geiger counter, dropping geiger counter on shelf
12_Video_9.mp4;Unreal;12;02:07:00;02:11:00;A6;avatar, geiger counter;grabbing geiger counter, dropping geiger counter on shelf
12_Video_9.mp4;Unreal;12;02:12:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;02:14:00;02:19:00;A6;avatar, graphic card;grabbing graphic card, throwing graphic card to the right
12_Video_9.mp4;Unreal;12;02:23:00;02:25:00;A8;avatar;manual turning left 135 degrees
12_Video_9.mp4;Unreal;12;02:25:00;02:26:00;A4;avatar, Russel;waving at Russel with right hand
12_Video_9.mp4;Unreal;12;02:25:00;03:12:00;A5;avatar, Russel;conversation between avatar and russel
12_Video_9.mp4;Unreal;12;02:29:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;02:29:00;02:30:00;A8;avatar;manual turning right 45 degrees
12_Video_9.mp4;Unreal;12;02:30:00;02:34:00;A6;avatar, fridge handle;grabbing fridge handle, opening door, closing door
12_Video_9.mp4;Unreal;12;02:36:00;02:38:00;A6;avatar, fridge handle;grabbing fridge handle, opening door, closing door
12_Video_9.mp4;Unreal;12;02:38:00;02:39:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;02:39:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;02:44:00;02:45:00;A8;avatar;manual turning right 45 degrees
12_Video_9.mp4;Unreal;12;02:46:00;02:47:00;A6;avatar, electrical device;trying to interact with electrical device
12_Video_9.mp4;Unreal;12;02:47:00;02:48:00;A8;avatar;manual turning left 135 degrees
12_Video_9.mp4;Unreal;12;02:48:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;02:48:00;02:50:00;A8;avatar;manual turning left 45 degrees
12_Video_9.mp4;Unreal;12;02:51:00;;A7;avatar, map table;teleporting inside Russels office towards map table
12_Video_9.mp4;Unreal;12;02:54:00;02:54:00;A4;avatar, Russel;waving at Russel with right hand
12_Video_9.mp4;Unreal;12;03:10:00;03:12:00;A1;avatar, map table;walking in Russels office around map table
12_Video_9.mp4;Unreal;12;03:15:00;03:16:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;03:18:00;03:22:00;A1;avatar, coffee table;walking in Russels office around coffee table
12_Video_9.mp4;Unreal;12;03:22:00;03:24:00;A6;avatar, map table;trying to interact with map table
12_Video_9.mp4;Unreal;12;03:25:00;03:27:00;A6;avatar, saucer, map table;grabbing saucer, dropping saucer on marked spot on map table
12_Video_9.mp4;Unreal;12;03:27:00;04:27:00;A5;avatar, Russel;conversation between avatar and russel
12_Video_9.mp4;Unreal;12;03:40:00;03:46:00;A1;avatar, coffee table, map table;walking in Russels office around coffee table and map table
12_Video_9.mp4;Unreal;12;04:14:00;04:15:00;A6;avatar, saucer;grabbing saucer, throwing saucer to the right through the office
12_Video_9.mp4;Unreal;12;04:14:00;04:17:00;A8;avatar;manual turning  180 degrees
12_Video_9.mp4;Unreal;12;04:18:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;04:18:00;04:21:00;A1;avatar, window ;walking in russels office to the window
12_Video_9.mp4;Unreal;12;04:19:00;04:20:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;04:23:00;04:24:00;A8;avatar;manual turning left 135 degrees
12_Video_9.mp4;Unreal;12;04:26:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;04:27:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;04:27:00;04:29:00;A8;avatar;manual turning left 90 degrees
12_Video_9.mp4;Unreal;12;04:30:00;;A7;avatar;teleporting inside Russels office
12_Video_9.mp4;Unreal;12;04:32:00;04:37:00;A1;avatar;walking in Russels office
12_Video_9.mp4;Unreal;12;04:35:00;04:39:00;A2;avatar, kitchenette;yellow fade out while walking towards kitchenette, arrow pointing backwards
12_Video_9.mp4;Unreal;12;04:37:00;04:38:00;A6;avatar, television;trying to interact with television
12_Video_9.mp4;Unreal;12;04:38:00;04:40:00;A1;avatar;walking backwards in Russels office away from kitchenette
12_Video_10.mp4;Unreal;12;00:04:00;;A7;avatar;teleporting inside Russels office
12_Video_10.mp4;Unreal;12;00:08:00;;A7;avatar;teleporting inside Russels office
12_Video_10.mp4;Unreal;12;00:09:00;;A7;avatar;teleporting inside Russels office
12_Video_10.mp4;Unreal;12;00:12:00;00:13:00;A8;avatar;manual turning right 90 degrees
12_Video_10.mp4;Unreal;12;00:13:00;00:15:00;A1 ;avatar, curtain;walking inside Russels office towards curtain
12_Video_10.mp4;Unreal;12;00:15:00;00:16:00;A2;avatar, curtain;yellow fade out while colliding with curtain
12_Video_10.mp4;Unreal;12;00:16:00;00:17:00;A1 ;avatar, curtain;walking backwards inside Russels office away from curtain
12_Video_10.mp4;Unreal;12;00:18:00;00:19:00;A8;avatar;manual turning left 135 degrees
12_Video_10.mp4;Unreal;12;02:20:00;;A7;avatar;teleporting inside Russels office
12_Video_10.mp4;Unreal;12;00:21:00;00:25:00;A6;avatar, glove compartments;putting hands into glove compartments, receiving gravity gloves, pulling hands out of compartment
12_Video_10.mp4;Unreal;12;00:29:00;00:33:00;A6;avatar, gravity glove;trying to interact with gravity glove
12_Video_10.mp4;Unreal;12;00:36:00;00:37:00;A8;avatar;manual turning left 90 degrees
12_Video_10.mp4;Unreal;12;00:40:00;;A7;avatar;teleporting out of Russels office and into small chamber
12_Video_10.mp4;Unreal;12;00:43:00;00:45:00;A6;avatar, light switch;trying to interact with light switch
12_Video_10.mp4;Unreal;12;00:47:00;;A7;avatar;teleporting inside of small chamber
12_Video_10.mp4;Unreal;12;00:48:00;00:49:00;A8;avatar;manual turning right 45 degrees
12_Video_10.mp4;Unreal;12;00:49:00;;A7;avatar;teleporting inside of small chamber
12_Video_10.mp4;Unreal;12;00:51:00;00:52:00;A6;avatar, lid;trying to interact with lid
12_Video_10.mp4;Unreal;12;00:52:00;00:55:00;A8;avatar;manual turning left 90 degrees
12_Video_10.mp4;Unreal;12;00:53:00;00:56:00;A1 ;avatar;walking inside of small chamber
12_Video_10.mp4;Unreal;12;00:55:00;00:56:00;A8;avatar;manual turning right 90 degrees
12_Video_10.mp4;Unreal;12;00:57:00;;A7;avatar;teleporting inside of small chamber
12_Video_10.mp4;Unreal;12;00:59:00;;A7;avatar;teleporting inside of small chamber
12_Video_10.mp4;Unreal;12;01:01:00;;A7;avatar;teleporting out of of small chamber and into garage onto blue box
12_Video_10.mp4;Unreal;12;01:01:00;01:03:00;A8;avatar;manual turning 180 degrees
12_Video_10.mp4;Unreal;12;01:04:00;;A7;avatar;teleporting in garage on blue boxes
12_Video_10.mp4;Unreal;12;01:04:00;01:05:00;A8;avatar;manual turning 180 degrees
12_Video_10.mp4;Unreal;12;01:07:00;;A7;avatar;teleporting in garage onto floor
12_Video_10.mp4;Unreal;12;01:09:00;;A7;avatar;teleporting in garage 
12_Video_10.mp4;Unreal;12;01:09:00;01:10:00;A8;avatar;manual turning right 90 degrees
12_Video_10.mp4;Unreal;12;01:10:00;01:13:00;A1 ;avatar;walking inside of garage towards car
12_Video_10.mp4;Unreal;12;01:12:00;01:13:00;A8;avatar;manual turning left 90 degrees
12_Video_10.mp4;Unreal;12;01:15:00;01:16:00;A8;avatar;manual turning left 90 degrees
12_Video_10.mp4;Unreal;12;01:16:00;01:18:00;A1 ;avatar;walking inside of garage towards car
12_Video_10.mp4;Unreal;12;01:19:00;01:21:00;A1 ;avatar;walking inside of garage 
12_Video_10.mp4;Unreal;12;01:19:00;01:20:00;A8;avatar;manual turning right 90 degrees
12_Video_10.mp4;Unreal;12;01:21:00;;A7;avatar;teleporting in garage 
12_Video_10.mp4;Unreal;12;01:21:00;01:23:00;A8;avatar;manual turning right 90 degrees
12_Video_10.mp4;Unreal;12;01:24:00;;A7;avatar;teleporting in garage 
12_Video_10.mp4;Unreal;12;01:24:00;01:26:00;A8;avatar;manual turning 180 degrees
12_Video_10.mp4;Unreal;12;01:26:00;01:28:00;A1 ;avatar;walking inside of garage
12_Video_10.mp4;Unreal;12;01:32:00;;A7;avatar;teleporting in garage 
12_Video_10.mp4;Unreal;12;01:32:00;01:33:00;A8;avatar;manual turning 180 degrees
12_Video_10.mp4;Unreal;12;01:33:00;01:36:00;A1 ;avatar;walking inside of garage
12_Video_10.mp4;Unreal;12;01:36:00;01:37:00;A8;avatar;manual turning 180 degrees
12_Video_10.mp4;Unreal;12;01:38:00;;A7;avatar;teleporting in garage 
12_Video_10.mp4;Unreal;12;01:39:00;01:42:00;A6;avatar, door handle;grabbing door handle, closing door
12_Video_10.mp4;Unreal;12;01:43:00;01:45:00;A6;avatar, door handle;grabbing door handle, opening door
12_Video_10.mp4;Unreal;12;01:46:00;;A7;avatar;teleporting out of garage and onto parking lot 
12_Video_10.mp4;Unreal;12;01:49:00;;A7;avatar;teleporting in parking lot
12_Video_10.mp4;Unreal;12;01:52:00;;A7;avatar;teleporting in parking lot
12_Video_10.mp4;Unreal;12;01:56:00;02:06:00;A6;avatar, gravity glove, tin can;trying to pull tin can with gravity glove right
12_Video_10.mp4;Unreal;12;01:56:00;02:21:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:06:00;02:21:00;A6;avatar, gravity glove, tin can;trying to pull tin can with gravity glove left
12_Video_10.mp4;Unreal;12;02:09:00;02:10:00;A10;avatar, menu;opening menu accidentally
12_Video_10.mp4;Unreal;12;02:21:00;02:24:00;A6;avatar, gravity glove, tin can;trying to pull tin can with gravity glove right
12_Video_10.mp4;Unreal;12;02:21:00;02:24:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:25:00;02:27:00;A6;avatar, gravity glove, tin can;trying to pull tin can with gravity glove right
12_Video_10.mp4;Unreal;12;02:25:00;02:27:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:27:00;;A7;avatar;teleporting in parking lot
12_Video_10.mp4;Unreal;12;02:28:00;02:38:00;A6;avatar, gravity glove, tin can;pulling tin can with gravity glove right, dropping it on the floor
12_Video_10.mp4;Unreal;12;02:28:00;02:34:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:39:00;02:46:00;A6;avatar, gravity glove, tin can;pulling tin can with gravity glove right, throwing tin can across the parking lot to the left
12_Video_10.mp4;Unreal;12;02:39:00;02:42:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:43:00;02:44:00;A8;avatar;manual turning left 90 degrees
12_Video_10.mp4;Unreal;12;02:48:00;02:51:00;A10;avatar, HUD, gravity glove;tutorial gravity glove
12_Video_10.mp4;Unreal;12;02:48:00;02:53:00;A6;avatar, gravity glove, tin can;pulling tin can with gravity glove right, throwing tin can across the parking lot to the left
12_Video_10.mp4;Unreal;12;02:52:00;02:53:00;A8;avatar;manual turning left 90 degrees
12_Video_11.mp4;Unreal;12;00:00:00;00:03:00;A8 ;avatar;manual turning right 135 degrees
12_Video_11.mp4;Unreal;12;00:04:00;00:05:00;A4;avatar, Russel;waving towards Russel with right hand
12_Video_11.mp4;Unreal;12;00:10:00;00:11:00;A4;avatar, Russel;waving towards Russel with right hand
12_Video_11.mp4;Unreal;12;00:11:00;00:12:00;A8 ;avatar;manual turning left 135 degrees
12_Video_11.mp4;Unreal;12;00:13:00;00:15:00;A6;avatar, gravity glove, pistol, Russel;pulling pistol with gravity glove right
